Date,Open,High,Low,Close,Volume,Quote Volume
2014-09-23,0.02,0.02,0.02,0.02,19658000,365754.36
2014-09-24,0.02,0.02,0.02,0.02,21402000,428431.86
2014-09-25,0.02,0.03,0.02,0.02,21777000,480023.59
2014-09-26,0.02,0.03,0.02,0.03,26261950,692305.72
2014-09-27,0.03,0.03,0.02,0.02,26715926,665629.82
2014-09-28,0.02,0.03,0.02,0.02,4799660,115581.1
2014-09-29,0.02,0.03,0.02,0.02,844583,20180.0
2014-09-30,0.02,0.03,0.02,0.02,8930630,222047.74
2014-10-01,0.02,0.03,0.02,0.02,21239305,516174.27
2014-10-02,0.02,0.02,0.02,0.02,20097185,425593.02
2014-10-03,0.02,0.02,0.02,0.02,19941505,397167.78
2014-10-04,0.02,0.02,0.02,0.02,17109222,332006.23
2014-10-05,0.02,0.02,0.02,0.02,17140522,294990.2
2014-10-06,0.02,0.02,0.02,0.02,16031471,279630.21
2014-10-07,0.02,0.02,0.02,0.02,19878413,356974.28
2014-10-08,0.02,0.02,0.02,0.02,17517722,314357.47
2014-10-09,0.02,0.02,0.02,0.02,13534403,241606.23
2014-10-10,0.02,0.02,0.02,0.02,17091221,291524.63
2014-10-11,0.02,0.02,0.02,0.02,16397545,270429.83
2014-10-12,0.02,0.02,0.02,0.02,13620701,231273.18
2014-10-13,0.02,0.02,0.02,0.02,15065142,262295.77
2014-10-14,0.02,0.02,0.02,0.02,18943253,333526.27
2014-10-15,0.02,0.02,0.02,0.02,15088228,245121.07
2014-10-16,0.02,0.02,0.01,0.02,6019526,94077.37
2014-10-17,0.02,0.02,0.01,0.01,6138456,95519.61
2014-10-18,0.01,0.02,0.01,0.01,1413062,21099.28
2014-10-19,0.01,0.02,0.01,0.01,39949428,587652.56
2014-10-20,0.01,0.02,0.01,0.01,35518048,504860.24
2014-10-21,0.01,0.02,0.01,0.01,23191035,324906.67
2014-10-22,0.01,0.02,0.01,0.02,32483868,491034.5
2014-10-23,0.02,0.02,0.01,0.01,29964230,465352.62
2014-10-24,0.01,0.02,0.01,0.02,21765301,333804.77
2014-10-25,0.02,0.02,0.01,0.01,13741032,204199.46
2014-10-26,0.01,0.02,0.01,0.01,20170742,304352.41
2014-10-27,0.01,0.02,0.01,0.02,29885970,455273.95
2014-10-28,0.02,0.02,0.01,0.02,14406304,222495.67
2014-10-29,0.02,0.02,0.01,0.01,20110528,299107.78
2014-10-30,0.01,0.02,0.01,0.01,17288032,250921.57
2014-10-31,0.01,0.02,0.01,0.01,21988753,316108.72
2014-11-01,0.01,0.02,0.01,0.01,22032063,309600.83
2014-11-02,0.01,0.02,0.01,0.01,20417738,267897.87
2014-11-03,0.01,0.01,0.01,0.01,21934884,286388.17
2014-11-04,0.01,0.01,0.01,0.01,21456487,269035.53
2014-11-05,0.01,0.01,0.01,0.01,20628446,262775.42
2014-11-06,0.01,0.01,0.01,0.01,19628854,263364.53
2014-11-07,0.01,0.01,0.01,0.01,21776486,279649.78
2014-11-08,0.01,0.01,0.01,0.01,19540075,250987.02
2014-11-09,0.01,0.01,0.01,0.01,24328960,314323.7
2014-11-10,0.01,0.01,0.01,0.01,24151491,325067.21
2014-11-11,0.01,0.01,0.01,0.01,20060802,274938.65
2014-11-12,0.01,0.02,0.01,0.01,25354161,368710.93
2014-11-13,0.01,0.02,0.01,0.02,20569827,322899.0
2014-11-14,0.02,0.02,0.01,0.01,28130223,421128.07
2014-11-15,0.01,0.01,0.01,0.01,17086487,244422.33
2014-11-16,0.01,0.01,0.01,0.01,5244050,72535.67
2014-11-17,0.01,0.01,0.01,0.01,5306258,72751.56
2014-11-18,0.01,0.01,0.01,0.01,2565573,33826.75
2014-11-19,0.01,0.01,0.01,0.01,28316456,372911.81
2014-11-20,0.01,0.01,0.01,0.01,43798039,564243.73
2014-11-21,0.01,0.01,0.01,0.01,18256261,231951.89
2014-11-22,0.01,0.01,0.01,0.01,25093807,330625.04
2014-11-23,0.01,0.02,0.01,0.02,51174979,759937.32
2014-11-24,0.02,0.02,0.01,0.02,20586592,325011.34
2014-11-25,0.02,0.02,0.01,0.02,29660302,457050.48
2014-11-26,0.02,0.02,0.01,0.01,35621791,518038.3
2014-11-27,0.01,0.02,0.01,0.01,46033460,680219.9
2014-11-28,0.01,0.02,0.01,0.02,39876100,606571.24
2014-11-29,0.02,0.02,0.01,0.02,35312142,541584.02
2014-11-30,0.02,0.02,0.01,0.01,30546352,461347.38
2014-12-01,0.01,0.02,0.01,0.01,32488148,486343.42
2014-12-02,0.01,0.02,0.01,0.01,33879853,502227.5
2014-12-03,0.01,0.02,0.01,0.01,30736002,445802.22
2014-12-04,0.01,0.02,0.01,0.01,35400086,512027.57
2014-12-05,0.01,0.02,0.01,0.01,44789155,634911.97
2014-12-06,0.01,0.02,0.01,0.01,44101023,632291.77
2014-12-07,0.01,0.02,0.01,0.01,35497412,502647.67
2014-12-08,0.01,0.01,0.01,0.01,44913207,625950.66
2014-12-09,0.01,0.01,0.01,0.01,39540865,525826.69
2014-12-10,0.01,0.01,0.01,0.01,19742911,258252.5
2014-12-11,0.01,0.01,0.01,0.01,14601295,191860.44
2014-12-12,0.01,0.01,0.01,0.01,12545951,162532.04
2014-12-13,0.01,0.01,0.01,0.01,10775970,135424.23
2014-12-14,0.01,0.01,0.01,0.01,13167396,163906.03
2014-12-15,0.01,0.01,0.01,0.01,11482333,139273.42
2014-12-16,0.01,0.01,0.01,0.01,15652758,175446.26
2014-12-17,0.01,0.01,0.01,0.01,14566118,164331.61
2014-12-18,0.01,0.01,0.01,0.01,15174647,168788.48
2014-12-19,0.01,0.01,0.01,0.01,16665353,196030.98
