Date,Open,High,Low,Close,Volume,Quote Volume
2020-10-04,186.84,190.1,178.45,185.01,11319133.92,2094086179.14
2020-10-05,185.01,196.2,180.04,194.18,1197217.64,225536735.97
2020-10-06,194.18,196.04,156.79,160.2,2257954.74,394617719.39
2020-10-07,160.2,176.57,153.31,168.88,2799171.37,460041881.44
2020-10-08,168.88,179.95,148.44,173.56,3560803.12,584711092.58
2020-10-09,173.56,192.49,168.63,185.03,2473764.4,449134850.52
2020-10-10,185.03,189.68,175.07,175.36,18743168.97,3373928253.13
2020-10-11,175.36,179.79,171.13,177.04,1134456.68,199360004.09
2020-10-12,177.04,198.39,176.4,189.72,2710082.06,511169242.55
2020-10-13,189.72,189.97,172.16,177.24,19830532.71,3585850438.86
2020-10-14,177.24,179.32,164.98,169.66,8531797.23,1496466984.27
2020-10-15,169.66,175.3,161.21,166.53,1863711.93,310415314.46
2020-10-16,166.53,166.7,155.0,157.57,6276553.13,1002638636.92
2020-10-17,157.57,163.68,156.48,162.01,1308707.85,210709554.06
2020-10-18,162.01,165.82,159.98,162.7,1219015.62,198728138.33
2020-10-19,162.7,162.7,150.88,151.24,5036084.74,774998964.5
2020-10-20,151.24,154.11,136.19,138.92,71769505.13,10397467797.38
2020-10-21,138.92,148.7,136.98,139.31,6645981.75,952709562.81
2020-10-22,139.31,153.83,139.07,144.55,5861311.91,867347398.64
2020-10-23,144.55,147.88,137.25,144.76,25813269.99,3644056478.25
2020-10-24,144.76,144.76,139.2,141.42,19033485.58,2670046900.91
2020-10-25,141.42,143.09,130.57,132.61,5143685.41,693565490.84
2020-10-26,132.61,138.14,120.25,124.57,104012977.58,13456119043.55
2020-10-27,124.57,129.25,118.59,126.33,38488698.23,4636915632.14
2020-10-28,126.33,127.64,107.69,111.45,39743470.51,4566438151.05
2020-10-29,111.45,115.78,104.34,105.84,3315535.56,365714434.45
2020-10-30,105.84,109.48,99.8,107.31,3601031.28,377318934.33
2020-10-31,107.31,116.05,106.68,115.24,6643369.2,762052539.67
2020-11-01,115.24,121.61,112.68,119.76,6712539.63,792078187.06
2020-11-02,119.76,121.67,109.3,109.92,11375862.38,1306826108.89
2020-11-03,109.92,111.43,105.22,105.57,3159625.03,340959702.68
2020-11-04,105.57,105.9,96.66,103.49,8512109.27,854850805.66
2020-11-05,103.49,110.13,96.67,104.12,4332980.55,451474117.95
2020-11-06,104.12,143.82,103.55,141.54,8533637.51,1074767649.72
2020-11-07,141.54,182.81,137.1,150.31,57752659.93,8684334892.78
2020-11-08,150.31,167.86,141.19,159.78,115412581.7,18196391586.55
2020-11-09,159.78,162.15,146.2,149.76,42565441.05,6426093403.08
2020-11-10,149.76,170.86,148.75,166.79,5076685.28,822783014.68
2020-11-11,166.79,169.94,146.73,149.25,4621617.14,732915300.6
2020-11-12,149.25,153.66,136.48,142.74,4116148.23,601514528.58
2020-11-13,142.74,154.24,141.97,150.63,3950379.49,586960329.48
2020-11-14,150.63,151.52,139.74,143.01,2851723.56,412899649.68
2020-11-15,143.01,164.45,142.85,152.04,6842946.34,1065131261.21
2020-11-16,152.04,176.0,148.31,168.43,7160225.73,1195995269.84
2020-11-17,168.43,172.96,158.64,164.14,5457903.1,904923018.09
2020-11-18,164.14,164.93,149.51,156.67,4981138.41,778265145.85
2020-11-19,156.67,161.62,149.68,154.05,3357110.86,521827908.39
2020-11-20,154.05,165.27,152.4,155.76,3668787.68,585214088.49
2020-11-21,155.76,185.25,151.82,176.59,6343430.37,1074584762.02
2020-11-22,176.59,178.37,152.24,159.28,5521815.31,900148658.69
2020-11-23,159.28,174.23,157.32,169.23,4912054.61,822520268.78
2020-11-24,169.23,182.14,158.41,167.6,7822890.55,1325581339.41
2020-11-25,167.6,183.09,161.05,167.23,7497211.92,1289040387.6
2020-11-26,167.23,169.31,128.5,140.84,13624028.99,1931204228.08
2020-11-27,140.84,145.86,132.29,138.07,5365049.69,748323942.2
2020-11-28,138.07,144.12,133.49,139.88,4575896.55,636749191.86
2020-11-29,139.88,143.85,137.44,141.73,2169493.52,305539370.53
2020-11-30,141.73,149.22,141.57,145.65,2998605.49,436803006.1
2020-12-01,145.65,157.89,141.35,145.1,4765060.68,709632622.65
2020-12-02,145.1,161.4,143.58,156.1,4906227.65,757376902.5
2020-12-03,156.1,164.49,153.75,155.15,6093153.93,973431184.28
2020-12-04,155.15,156.23,135.66,136.86,3231430.77,474296766.3
2020-12-05,136.86,146.23,134.54,146.13,2607425.7,365978701.72
2020-12-06,146.13,146.61,134.11,136.81,2504393.8,346395523.7
2020-12-07,136.81,140.01,133.54,135.11,2239483.81,306058069.51
2020-12-08,135.11,135.21,121.27,122.84,4962221.05,631163865.04
2020-12-09,122.84,123.55,110.72,122.5,4683878.05,555054695.43
2020-12-10,122.5,123.03,114.04,115.77,2550561.79,300523074.77
2020-12-11,115.77,116.29,106.14,106.17,3787624.06,415171000.3
2020-12-12,106.17,113.41,106.12,110.08,3229435.29,358111592.83
2020-12-13,110.08,121.3,107.66,115.63,3816612.44,441272314.28
2020-12-14,115.63,119.65,112.15,117.21,3833433.0,443577107.01
2020-12-15,117.21,132.7,116.94,129.38,8790617.71,1114083322.86
2020-12-16,129.38,131.72,118.37,131.33,8063675.78,1004112635.82
2020-12-17,131.33,132.8,121.66,123.47,6879844.54,872361568.0
2020-12-18,123.47,125.66,120.25,125.17,3153993.43,387888371.5
2020-12-19,125.17,129.77,122.49,122.9,3734766.08,471754212.2
2020-12-20,122.9,124.08,112.17,115.0,3885003.86,461843035.8
2020-12-21,115.0,119.64,109.44,113.77,3839752.76,439746165.98
2020-12-22,113.77,116.91,108.89,110.54,5267097.01,594766559.57
2020-12-23,110.54,111.97,80.28,89.18,10376958.7,1003783479.0
2020-12-24,89.18,102.29,86.19,100.18,5096772.53,480268329.07
2020-12-25,100.18,107.04,99.04,106.47,4128389.83,428433345.9
2020-12-26,106.47,106.51,96.57,97.58,2992489.72,301856507.6
2020-12-27,97.58,104.02,93.2,96.22,5992521.68,587089518.09
2020-12-28,96.22,111.91,95.13,111.51,5693410.88,589494698.19
2020-12-29,111.51,127.14,105.64,122.63,11678189.82,1357549812.56
2020-12-30,122.63,123.49,111.96,112.31,5732937.19,667969546.36
2020-12-31,112.31,113.55,104.34,110.33,5838890.06,639385441.6
2021-01-01,110.33,136.15,109.72,135.01,11014092.5,1356592383.6
2021-01-02,135.01,145.39,125.9,131.57,12666314.39,1683247563.14
2021-01-03,131.57,173.42,131.56,159.21,18838106.86,2892428285.28
2021-01-04,159.21,182.12,137.04,182.12,17888438.1,2902285689.52
2021-01-05,182.12,183.4,151.73,158.55,15604895.51,2586275543.77
2021-01-06,158.55,159.99,139.27,141.39,19253887.73,2872406384.9
