Date,Open,High,Low,Close,Volume,Quote Volume
2011-03-18,37.26,38.4,31.98,36.75,14226.22,494237.27
2011-03-19,36.75,36.75,32.95,34.46,9875.04,335959.09
2011-03-20,34.46,35.59,33.35,33.62,5815.32,202833.53
2011-03-21,33.62,34.67,33.33,34.17,3695.96,125164.67
2011-03-22,34.17,36.46,33.28,36.36,12147.72,426983.81
2011-03-23,36.36,38.21,35.11,38.09,13262.26,494360.57
2011-03-24,38.09,40.34,36.96,38.76,14009.37,548145.35
2011-03-25,38.76,39.79,38.45,39.46,4819.41,188684.14
2011-03-26,39.46,40.29,37.55,38.21,11756.42,458064.37
2011-03-27,38.21,38.97,36.45,36.78,5337.15,198359.49
2011-03-28,36.78,38.05,34.01,35.81,12565.15,454584.83
2011-03-29,35.81,35.84,34.22,35.46,4215.02,148202.31
2011-03-30,35.46,35.57,34.36,35.33,3218.22,113286.67
2011-03-31,35.33,35.84,34.23,34.97,6875.08,241951.16
2011-04-01,34.97,35.52,34.44,34.44,3186.77,110495.94
2011-04-02,34.44,35.54,34.44,34.79,2493.59,87430.9
2011-04-03,34.79,35.24,34.57,34.66,3931.39,136792.27
2011-04-04,34.66,34.66,25.22,30.22,31155.46,962424.41
2011-04-05,30.22,33.24,25.73,31.5,9730.3,289361.98
2011-04-06,31.5,33.27,30.45,32.64,8703.95,276328.44
2011-04-07,32.64,34.68,31.81,33.31,10832.99,361371.77
2011-04-08,33.31,35.31,32.23,33.05,18207.3,610605.82
2011-04-09,33.05,33.84,31.95,32.33,12119.4,394224.53
2011-04-10,32.33,33.45,31.54,32.49,5348.98,174006.29
2011-04-11,32.49,35.42,31.32,34.16,14645.92,499364.3
2011-04-12,34.16,39.88,34.15,38.14,48417.6,1832961.56
2011-04-13,38.14,44.49,38.14,41.04,43397.56,1800506.95
2011-04-14,41.04,44.52,40.49,44.41,31111.88,1319808.56
2011-04-15,44.41,48.43,41.25,43.86,50304.61,2237153.23
2011-04-16,43.86,48.55,42.28,46.55,28869.3,1334401.55
2011-04-17,46.55,50.49,45.47,50.25,24225.7,1156526.99
2011-04-18,50.25,53.32,49.24,51.64,27478.69,1402134.87
2011-04-19,51.64,53.28,50.82,53.27,12556.73,657468.41
